donor,year_month,aid_type_general,aid_eur_m,aid_type_specific,donor_group,frontline_flag,reluctant_flag,year,month_num,t,post_2022,winter,infrastructure_attacks,Energy,Medical/Edu,Water,Battle Counts,Remote Attack,Deaths,Total Events,battlefield_events,infra_spike,infra_lag1,battle_lag1,infra_lag2,battle_lag2,infra_lag3,battle_lag3,infra_lag4,battle_lag4,infra_lag5,battle_lag5,infra_lag6,battle_lag6
Poland,2024-10,Military,0.0,,frontline_adjacent,1,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Portugal,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Portugal,2024-10,Humanitarian,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Portugal,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Romania,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Romania,2024-10,Humanitarian,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Romania,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Slovakia,2024-10,Financial,0.0,,reluctant,0,1,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Slovakia,2024-10,Humanitarian,0.0,,reluctant,0,1,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Slovakia,2024-10,Military,0.0,,reluctant,0,1,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Slovenia,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Slovenia,2024-10,Humanitarian,0.5,Equipment,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Slovenia,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
South Korea,2024-10,Financial,91.70653907496012,Loan,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
South Korea,2024-10,Humanitarian,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
South Korea,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Spain,2024-10,Financial,0.0,,reluctant,0,1,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Spain,2024-10,Humanitarian,0.0,,reluctant,0,1,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Spain,2024-10,Military,0.0,,reluctant,0,1,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Sweden,2024-10,Financial,0.0,,other_western,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Sweden,2024-10,Humanitarian,47.04510217518022,Contribution,other_western,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Sweden,2024-10,Military,63.0,Funding for Weapon Acquisition Program,other_western,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Switzerland,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Switzerland,2024-10,Humanitarian,37.929532968305594,Assistance | Equipment,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Switzerland,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Taiwan,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Taiwan,2024-10,Humanitarian,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Taiwan,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Turkiye,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Turkiye,2024-10,Humanitarian,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Turkiye,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
United Kingdom,2024-10,Financial,0.0,,major_western,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
United Kingdom,2024-10,Humanitarian,0.0,,major_western,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
United Kingdom,2024-10,Military,0.0,,major_western,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
United States,2024-10,Financial,18341.307814992026,ERA Loan,major_western,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
United States,2024-10,Humanitarian,229.2663476874003,Assistance,major_western,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
United States,2024-10,Military,756.5789473684209,Weapons and equipment,major_western,0,0,2024,10,33,1,1,76.0,11.0,5.0,69.0,1728.0,709.0,6302.0,2490.0,2437.0,0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0,47.0,1636.0
Australia,2024-11,Financial,0.0,,other_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Australia,2024-11,Humanitarian,0.0,,other_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Australia,2024-11,Military,8.606632962233276,Equipment,other_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Austria,2024-11,Financial,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Austria,2024-11,Humanitarian,8.0,Assistance,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Austria,2024-11,Military,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Belgium,2024-11,Financial,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Belgium,2024-11,Humanitarian,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Belgium,2024-11,Military,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Bulgaria,2024-11,Financial,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Bulgaria,2024-11,Humanitarian,0.4750071581961347,Contribution,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Bulgaria,2024-11,Military,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Canada,2024-11,Financial,0.0,,other_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Canada,2024-11,Humanitarian,0.0,,other_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Canada,2024-11,Military,0.0,,other_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
China,2024-11,Financial,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
China,2024-11,Humanitarian,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
China,2024-11,Military,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Croatia,2024-11,Financial,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Croatia,2024-11,Humanitarian,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Croatia,2024-11,Military,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Cyprus,2024-11,Financial,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Cyprus,2024-11,Humanitarian,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Cyprus,2024-11,Military,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Czechia,2024-11,Financial,0.0,,frontline_adjacent,1,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Czechia,2024-11,Humanitarian,0.2581267146630182,Equipment | Reconstruction,frontline_adjacent,1,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Czechia,2024-11,Military,0.4790218397813763,Funding for Weapon Acquisition Program,frontline_adjacent,1,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Denmark,2024-11,Financial,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Denmark,2024-11,Humanitarian,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Denmark,2024-11,Military,134.07923955363106,Funding for Weapon Acquisition Program,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Estonia,2024-11,Financial,0.0,,frontline_adjacent,1,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Estonia,2024-11,Humanitarian,0.0,,frontline_adjacent,1,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Estonia,2024-11,Military,0.0,,frontline_adjacent,1,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Finland,2024-11,Financial,0.0,,frontline_adjacent,1,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Finland,2024-11,Humanitarian,80.5,Assistance | Contribution,frontline_adjacent,1,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Finland,2024-11,Military,0.0,,frontline_adjacent,1,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
France,2024-11,Financial,0.0,,major_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
France,2024-11,Humanitarian,0.0,,major_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
France,2024-11,Military,8.955665157033234,Weapons,major_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Germany,2024-11,Financial,0.0,,major_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Germany,2024-11,Humanitarian,0.0,,major_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Germany,2024-11,Military,144.14346771826175,Weapons and equipment,major_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Greece,2024-11,Financial,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Greece,2024-11,Humanitarian,0.0,Equipment,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Greece,2024-11,Military,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Hungary,2024-11,Financial,0.0,,reluctant,0,1,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Hungary,2024-11,Humanitarian,0.0,,reluctant,0,1,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Hungary,2024-11,Military,0.0,,reluctant,0,1,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Iceland,2024-11,Financial,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Iceland,2024-11,Humanitarian,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Iceland,2024-11,Military,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
India,2024-11,Financial,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
India,2024-11,Humanitarian,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
India,2024-11,Military,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Ireland,2024-11,Financial,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Ireland,2024-11,Humanitarian,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Ireland,2024-11,Military,0.0,,other,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Italy,2024-11,Financial,0.0,,reluctant,0,1,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Italy,2024-11,Humanitarian,0.0,,reluctant,0,1,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Italy,2024-11,Military,0.0,,reluctant,0,1,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Japan,2024-11,Financial,689.5485882463615,Guarantee,other_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Japan,2024-11,Humanitarian,9.407211299404658,Contribution,other_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Japan,2024-11,Military,0.0,,other_western,0,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
Latvia,2024-11,Financial,0.0,,frontline_adjacent,1,0,2024,11,34,1,1,81.0,32.0,10.0,68.0,1702.0,649.0,7920.0,2414.0,2351.0,0,76.0,2437.0,64.0,2805.0,113.0,1958.0,79.0,2337.0,54.0,1765.0,53.0,1697.0
